Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,66.73956010054019,66.89356584637025,65.44408577336286,65.80645751953125,871600,0.0,0.0
2020-01-03 00:00:00-05:00,64.86427754096498,66.32281844398905,64.77368635496924,65.32630157470703,728800,0.0,0.0
2020-01-06 00:00:00-05:00,65.29007280360693,66.04199288416964,65.20854279836456,65.57090759277344,568100,0.0,0.0
2020-01-07 00:00:00-05:00,65.41688796855802,67.07473350632513,65.01827848537975,66.82107543945312,829600,0.0,0.0
2020-01-08 00:00:00-05:00,66.85730515872301,67.95347419242384,66.54928689238204,67.26496887207031,962000,0.0,0.0
2020-01-09 00:00:00-05:00,67.41898160600661,68.05313367406598,66.9569645256315,68.0350112915039,902300,0.0,0.0
2020-01-10 00:00:00-05:00,67.97161042593682,68.06220162194818,67.12003797776659,67.37370300292969,726400,0.0,0.0
2020-01-13 00:00:00-05:00,67.64548409533585,68.45175757911316,67.17440567681773,68.41551971435547,810100,0.0,0.0
2020-01-14 00:00:00-05:00,68.39739669126588,68.95001197243317,67.97161046692402,68.85942077636719,867200,0.0,0.0
2020-01-15 00:00:00-05:00,68.56951373563165,69.25801224394961,68.36114779780904,68.46080017089844,1285900,0.0,0.0
2020-01-16 00:00:00-05:00,68.8503632587008,69.33050284398051,68.37928486701097,69.32144165039062,726300,0.0,0.0
2020-01-17 00:00:00-05:00,69.45731762943454,69.75627475145446,69.23989740963104,69.38484191894531,535100,0.0,0.0
2020-01-21 00:00:00-05:00,69.39391054945446,69.52073960057415,68.55139933177948,68.99530792236328,1090100,0.0,0.0
2020-01-22 00:00:00-05:00,69.44827503809833,69.59321957180799,68.51516565974383,68.5967025756836,811800,0.0,0.0
2020-01-23 00:00:00-05:00,68.13172143630429,69.4536909762931,67.83997609858054,68.80638122558594,815500,0.48,0.0
2020-01-24 00:00:00-05:00,69.08902239271576,69.08902239271576,67.79440261345705,68.3687744140625,552800,0.0,0.0
2020-01-27 00:00:00-05:00,67.00121147146835,67.87644760619246,66.78240417672694,66.87357330322266,473100,0.0,0.0
2020-01-28 00:00:00-05:00,68.4781841316162,68.74257949748552,67.15621425802888,68.12261962890625,842800,0.0,0.0
2020-01-29 00:00:00-05:00,68.57847172649363,69.16196254457007,67.13797572622278,67.1470947265625,516700,0.0,0.0
2020-01-30 00:00:00-05:00,66.80974830315478,67.00120553856995,65.69746697342657,66.32654571533203,704200,0.0,0.0
2020-01-31 00:00:00-05:00,66.13509352399372,66.39036985735035,63.81024257023017,63.89229965209961,740700,0.0,0.0
2020-02-03 00:00:00-05:00,64.27521825132848,65.24162356231415,63.901415770960774,63.992591857910156,769100,0.0,0.0
2020-02-04 00:00:00-05:00,65.09575493623454,65.6245456400165,64.59431427648286,64.9681167602539,1019500,0.0,0.0
2020-02-05 00:00:00-05:00,66.03480828071764,67.95850681985469,65.98922023816117,67.6758804321289,905600,0.0,0.0
2020-02-06 00:00:00-05:00,68.02230730644108,68.02230730644108,65.37836154355746,65.6609878540039,815100,0.0,0.0
2020-02-07 00:00:00-05:00,65.1960611311454,65.4695686029841,64.1931864895485,64.7857894897461,546200,0.0,0.0
2020-02-10 00:00:00-05:00,64.73105814289809,65.44218696450451,64.46666284537001,65.19602966308594,640900,0.0,0.0
2020-02-11 00:00:00-05:00,65.679227854088,66.42682566241942,65.23249435973015,66.36300659179688,396500,0.0,0.0
2020-02-12 00:00:00-05:00,66.9009272761013,67.94938968179656,66.34478652931752,67.90380859375,782900,0.0,0.0
2020-02-13 00:00:00-05:00,67.54823853068176,67.81263388746947,67.15621195130853,67.45706939697266,452200,0.0,0.0
2020-02-14 00:00:00-05:00,67.5482551400209,67.62119324722644,66.46333035732172,67.48443603515625,375600,0.0,0.0
2020-02-18 00:00:00-05:00,67.32942520420026,68.1226112037094,67.137967953786,67.58470153808594,915600,0.0,0.0
2020-02-19 00:00:00-05:00,67.73058098916228,67.9129192491376,66.17156591236933,66.6274185180664,471800,0.0,0.0
2020-02-20 00:00:00-05:00,66.69123252167479,68.37788564305177,66.69123252167479,67.59381866455078,568300,0.0,0.0
2020-02-21 00:00:00-05:00,66.93740265042719,67.8491079666872,66.299211711349,67.16532897949219,673000,0.0,0.0
2020-02-24 00:00:00-05:00,64.75841409729938,65.02280941898127,62.11446783623871,62.67060852050781,1129900,0.0,0.0
2020-02-25 00:00:00-05:00,62.88943040878277,63.27234493954943,60.56457926843288,60.66486740112305,898700,0.0,0.0
2020-02-26 00:00:00-05:00,61.15719114575247,61.540105689549684,58.5588325189011,59.20614242553711,1020600,0.0,0.0
2020-02-27 00:00:00-05:00,57.5650672735482,58.75939889086837,56.26132852530022,57.8021125793457,2062500,0.0,0.0
2020-02-28 00:00:00-05:00,55.577544185340614,57.66534977882215,55.37697142063292,56.881282806396484,1276400,0.0,0.0
2020-03-02 00:00:00-05:00,56.89039653828958,59.07849005048485,55.395197334158176,58.89614486694336,1300600,0.0,0.0
2020-03-03 00:00:00-05:00,58.59528678317371,60.61016128069335,56.45278107719276,56.94510269165039,802800,0.0,0.0
2020-03-04 00:00:00-05:00,57.966213860697415,59.5343477979198,57.209496933077155,59.39759063720703,932600,0.0,0.0
2020-03-05 00:00:00-05:00,57.446537476979486,57.84768995140462,55.04875554066103,55.72341537475586,1287500,0.0,0.0
2020-03-06 00:00:00-05:00,53.918245163563235,55.97870087051375,53.626499776754564,54.83906936645508,1111700,0.0,0.0
2020-03-09 00:00:00-04:00,47.408671908908424,52.46863523437949,47.2627992113808,49.23208236694336,1461700,0.0,0.0
2020-03-10 00:00:00-04:00,51.019011940110644,51.50221796430051,47.80980986144817,49.80644607543945,1139100,0.0,0.0
2020-03-11 00:00:00-04:00,48.39331616767876,48.475366301123294,44.7373761805378,46.47873306274414,1712600,0.0,0.0
2020-03-12 00:00:00-04:00,42.68603069743449,43.32422493600396,38.84775322354896,38.856868743896484,2190400,0.0,0.0
2020-03-13 00:00:00-04:00,41.801682413097666,41.99314315004591,37.45285162965616,41.40964889526367,1912500,0.0,0.0
2020-03-16 00:00:00-04:00,36.486442591555594,37.60783957236795,32.31083109813847,32.438472747802734,2338500,0.0,0.0
2020-03-17 00:00:00-04:00,32.83962212017636,33.24077116101167,29.26573588427495,31.95526695251465,2525300,0.0,0.0
2020-03-18 00:00:00-04:00,28.54549083018145,29.347790683349917,23.713453710984172,27.952882766723633,2914900,0.0,0.0
2020-03-19 00:00:00-04:00,29.16545260518504,35.447103362139934,27.460564652391987,34.88184356689453,3718500,0.0,0.0
2020-03-20 00:00:00-04:00,34.94565093517555,37.917807417079445,31.52675751626797,33.15870666503906,3117600,0.0,0.0
2020-03-23 00:00:00-04:00,32.821387696013865,35.75707959730095,31.45382987534662,33.97013473510742,2812200,0.0,0.0
2020-03-24 00:00:00-04:00,36.47732187479878,39.467717160741756,35.10064861522186,38.73835372924805,1970500,0.0,0.0
2020-03-25 00:00:00-04:00,39.71387589501907,43.123651063218475,37.717239475693226,39.87798309326172,1826800,0.0,0.0
2020-03-26 00:00:00-04:00,40.37942676053019,41.26377849690566,39.030103394397706,40.051212310791016,1563400,0.0,0.0
2020-03-27 00:00:00-04:00,38.92070251199441,39.43125879115371,37.306983526779625,38.33721160888672,1716100,0.0,0.0
2020-03-30 00:00:00-04:00,38.091041833428775,39.759464005247914,36.57761135284694,39.540653228759766,1106400,0.0,0.0
2020-03-31 00:00:00-04:00,38.884227757186984,40.352070192141575,38.063691694770746,38.76570510864258,1234100,0.0,0.0
2020-04-01 00:00:00-04:00,36.61408379680845,37.243159186101146,33.86073344205031,34.28011703491211,1434000,0.0,0.0
2020-04-02 00:00:00-04:00,33.97012846118462,36.24939107467437,33.313703193457116,34.69037628173828,1095900,0.0,0.0
2020-04-03 00:00:00-04:00,34.61744709060314,35.62032140594208,34.17071001835406,34.81801986694336,1310700,0.0,0.0
2020-04-06 00:00:00-04:00,37.3707937725467,42.45810644836098,37.0152258602894,42.257530212402344,2673300,0.0,0.0
2020-04-07 00:00:00-04:00,44.008001611540905,46.03198786328772,41.06319482239678,41.14524841308594,2001600,0.0,0.0
2020-04-08 00:00:00-04:00,41.55552494523857,44.03536073978762,41.55552494523857,43.45186996459961,1784100,0.0,0.0
2020-04-09 00:00:00-04:00,45.03823190042406,48.302134246242765,44.427387694331664,46.56989669799805,3097200,0.0,0.0
2020-04-13 00:00:00-04:00,46.360202749760006,47.4268995207913,44.06270896791201,46.81605529785156,1433300,0.0,0.0
2020-04-14 00:00:00-04:00,48.27479347663233,49.405306034185244,47.49984193071864,48.721527099609375,1518300,0.0,0.0
2020-04-15 00:00:00-04:00,46.031993709246656,46.424023716905516,44.47297528816084,44.9014778137207,1554800,0.0,0.0
2020-04-16 00:00:00-04:00,45.238808068251124,46.1869822484427,43.66155859356197,44.308868408203125,1423300,0.0,0.0
2020-04-17 00:00:00-04:00,46.934575481981994,48.27478301627094,45.895232283096185,47.080448150634766,1273100,0.0,0.0
