Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,149.82086923284493,149.9831455879555,148.18855058893294,149.4294891357422,1918500,0.0,0.0
2020-01-03 00:00:00-05:00,148.2458176361461,149.2576669708411,147.63488891147992,148.33172607421875,1715300,0.0,0.0
2020-01-06 00:00:00-05:00,147.70038114272018,147.99690828779947,145.4907605757156,147.82472229003906,2295600,0.32,0.0
2020-01-07 00:00:00-05:00,147.48995159566255,148.03517567510363,145.5290277608658,145.5959930419922,2832000,0.0,0.0
2020-01-08 00:00:00-05:00,145.39513436443343,145.9977636051359,144.5629432002237,144.96469116210938,3208400,0.0,0.0
2020-01-09 00:00:00-05:00,145.20380009546304,147.0786235586414,145.18466507358505,145.9499053955078,2832600,0.0,0.0
2020-01-10 00:00:00-05:00,146.51428826568517,147.4230049098726,145.86384337367647,146.56211853027344,2747900,0.0,0.0
2020-01-13 00:00:00-05:00,145.35687393084734,148.10215887425147,144.84989064372033,147.42300415039062,2011800,0.0,0.0
2020-01-14 00:00:00-05:00,148.33170971802917,152.05267594628398,148.33170971802917,151.11524963378906,2837100,0.0,0.0
2020-01-15 00:00:00-05:00,148.58996115400507,150.50305455759698,148.46562000787773,149.78564453125,2638000,0.0,0.0
2020-01-16 00:00:00-05:00,150.6848197746445,151.64136659710564,150.10132562911335,151.39266967773438,1472500,0.0,0.0
2020-01-17 00:00:00-05:00,151.73703683385511,153.43968911920248,150.6848294234732,151.12484741210938,1486800,0.0,0.0
2020-01-21 00:00:00-05:00,150.51261959517043,151.80394880132005,150.39782407330085,150.69435119628906,1381600,0.0,0.0
2020-01-22 00:00:00-05:00,151.0865361771281,151.44046835272806,147.4899261292721,147.7864532470703,1458700,0.0,0.0
2020-01-23 00:00:00-05:00,147.1647274617846,148.75258401864417,146.71514930898982,148.39866638183594,1283200,0.0,0.0
2020-01-24 00:00:00-05:00,148.18825235391944,148.26477786172495,146.7438717079294,147.63345336914062,1050700,0.0,0.0
2020-01-27 00:00:00-05:00,146.4568833452066,150.09176415928908,145.98817015165451,149.08738708496094,1539800,0.0,0.0
2020-01-28 00:00:00-05:00,149.62305412045583,150.79004242635727,149.09695044226314,149.85263061523438,1118000,0.0,0.0
2020-01-29 00:00:00-05:00,150.1778152000464,150.58912322935117,148.94387651638937,148.9821319580078,720000,0.0,0.0
2020-01-30 00:00:00-05:00,148.22651538646062,150.17786465797676,147.6621416175893,150.16830444335938,1528100,0.0,0.0
2020-01-31 00:00:00-05:00,150.21609010898206,150.4552267883808,146.26556209042127,146.74383544921875,1974700,0.0,0.0
2020-02-03 00:00:00-05:00,147.5760408364521,150.31176529979814,147.30820889702628,148.0447540283203,1109800,0.0,0.0
2020-02-04 00:00:00-05:00,149.13522071744373,150.77090763353604,148.86738877099882,149.2117462158203,1429500,0.0,0.0
2020-02-05 00:00:00-05:00,149.79521920082905,150.90480228111915,149.67086345907254,150.42652893066406,1037500,0.0,0.0
2020-02-06 00:00:00-05:00,150.90482607835065,151.10570733934765,148.44650825912936,148.71434020996094,1118600,0.0,0.0
2020-02-07 00:00:00-05:00,148.55173094228894,148.99173432624085,147.32735212366651,148.23606872558594,814500,0.0,0.0
2020-02-10 00:00:00-05:00,147.3847514824333,148.88652256007427,147.14561475195086,148.82913208007812,1102500,0.0,0.0
2020-02-11 00:00:00-05:00,149.43171833672795,149.85260119665574,148.76213860308988,149.17344665527344,916600,0.0,0.0
2020-02-12 00:00:00-05:00,149.69957199222694,152.03354848512473,148.87694117252929,151.76571655273438,1093500,0.0,0.0
2020-02-13 00:00:00-05:00,151.54568257768847,153.27704431830273,150.91437286552292,152.90399169921875,984100,0.0,0.0
2020-02-14 00:00:00-05:00,152.38746464388078,153.16226519760266,150.61786186462905,151.1630859375,1434000,0.0,0.0
2020-02-18 00:00:00-05:00,151.42133889679775,155.2953557812622,150.89523531569256,154.68316650390625,1604100,0.0,0.0
2020-02-19 00:00:00-05:00,154.97971323726614,157.23716421978182,154.54927010581838,156.67279052734375,1540300,0.0,0.0
