Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,48.211620263837254,48.46374018283419,47.73991573120881,48.04896545410156,5700500,0.0,0.0
2020-01-03 00:00:00-05:00,47.60979002195528,48.268550067733074,47.31700640052443,48.04896545410156,4892300,0.0,0.0
2020-01-06 00:00:00-05:00,48.01643058101104,48.61826078942558,47.56098907272971,48.46373748779297,6003300,0.0,0.0
2020-01-07 00:00:00-05:00,48.16282727356804,48.37428039739952,47.674853514627934,48.219757080078125,4365700,0.0,0.0
2020-01-08 00:00:00-05:00,45.584709348422834,46.19467424541986,44.65756320137805,45.40578842163086,17431800,0.0,0.0
2020-01-09 00:00:00-05:00,45.373253245591656,45.617238567930016,44.42170645529784,44.47050476074219,8469600,0.0,0.0
2020-01-10 00:00:00-05:00,44.60063033008287,44.63316253360833,43.96626787354494,44.09639358520508,6688000,0.0,0.0
2020-01-13 00:00:00-05:00,44.08012623876245,44.45423726141644,43.90120222686638,43.96626663208008,5517800,0.0,0.0
2020-01-14 00:00:00-05:00,43.95000260304622,44.49490306141615,43.77107858271376,44.42170715332031,4466800,0.0,0.0
2020-01-15 00:00:00-05:00,44.3566395793112,44.48676527504406,43.98252859188439,44.26717758178711,3495600,0.0,0.0
2020-01-16 00:00:00-05:00,44.2753145637003,44.429840979448684,44.06386144536261,44.25904846191406,4974700,0.0,0.0
2020-01-17 00:00:00-05:00,44.47863857441159,44.5599690877167,44.17772343128735,44.250919342041016,5048300,0.0,0.0
2020-01-21 00:00:00-05:00,44.23465020812453,44.23465020812453,43.47829354964791,43.81174087524414,5940600,0.0,0.0
2020-01-22 00:00:00-05:00,43.697878725221884,43.949998630863696,43.429495821421284,43.44575881958008,3703800,0.0,0.0
2020-01-23 00:00:00-05:00,43.38069962221089,43.592152735380104,42.94965879395734,43.348167419433594,4994000,0.0,0.0
2020-01-24 00:00:00-05:00,43.3644426249548,43.405106335742744,42.20144250225445,42.32343673706055,6415400,0.0,0.0
2020-01-27 00:00:00-05:00,41.92491977883732,42.7707385101411,41.91678827865485,42.47795486450195,5108500,0.0,0.0
2020-01-28 00:00:00-05:00,42.65687192540676,43.08791272083538,42.43728422704463,42.925254821777344,4771000,0.0,0.0
2020-01-29 00:00:00-05:00,42.95779116170163,43.09605147507889,42.51048422301837,42.51861572265625,3509800,0.0,0.0
2020-01-30 00:00:00-05:00,42.32342860286078,42.396624509188364,41.624001742939825,42.2502326965332,3790900,0.0,0.0
2020-01-31 00:00:00-05:00,42.055052172055674,42.22584162496506,41.201101805066415,41.35562515258789,6532300,0.0,0.0
