Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,110.74502005292536,111.12323760986328,110.01625149809088,111.12323760986328,2788800,0.0,0.0
2020-01-03 00:00:00-05:00,109.50888636740164,110.5328517590637,108.9000460750344,110.32990264892578,2774200,0.0,0.0
2020-01-06 00:00:00-05:00,109.45353511371687,111.05866713925967,109.13066474048215,111.02176666259766,3635400,0.0,0.0
2020-01-07 00:00:00-05:00,111.150909448331,111.30773822608838,109.97012240431047,110.3575668334961,4191100,0.0,0.0
2020-01-08 00:00:00-05:00,110.83726347320199,113.217291264116,110.31144403456246,112.11029815673828,4030100,0.0,0.0
2020-01-09 00:00:00-05:00,112.1472052904302,113.35566597565162,112.08263121651865,112.59000396728516,2932400,0.0,0.0
2020-01-10 00:00:00-05:00,112.26712439364893,112.50697396556974,111.55680959432651,111.62138366699219,2391100,0.0,0.0
2020-01-13 00:00:00-05:00,111.59371003529134,112.27635123726645,111.3446335850537,111.66751098632812,3817200,0.0,0.0
2020-01-14 00:00:00-05:00,111.48300755202084,112.2486765761663,110.34834785228112,110.76346588134766,3823400,0.0,0.0
2020-01-15 00:00:00-05:00,110.6527825202827,110.87418540743921,109.96091433352466,110.25611114501953,3673700,0.0,0.0
2020-01-16 00:00:00-05:00,110.6435487328566,110.7450232838349,109.66570369961543,110.02547454833984,3781000,0.0,0.0
2020-01-17 00:00:00-05:00,110.46826750829437,112.9958901971215,110.31144576964743,112.87596893310547,5913800,0.0,0.0
2020-01-21 00:00:00-05:00,112.28289654069637,112.82035867302162,111.34697914834308,112.06050109863281,3477800,0.55,0.0
2020-01-22 00:00:00-05:00,112.31071116722427,113.88603070443064,111.84738313919146,112.96864318847656,4843500,0.0,0.0
2020-01-23 00:00:00-05:00,112.33851396804575,114.10842331440045,112.17171559934731,113.7099609375,3365200,0.0,0.0
2020-01-24 00:00:00-05:00,113.5894900831418,113.85822116183598,110.71685800063253,111.41184997558594,3670600,0.0,0.0
2020-01-27 00:00:00-05:00,109.57707343094619,111.9956461881158,109.57707343094619,110.97632598876953,3497400,0.0,0.0
2020-01-28 00:00:00-05:00,111.25432264204625,112.75550798199495,110.4759349567707,112.2643814086914,3228600,0.0,0.0
2020-01-29 00:00:00-05:00,112.49603180989877,113.43195628285875,111.53230879008854,111.58790588378906,2566900,0.0,0.0
2020-01-30 00:00:00-05:00,110.76319547995456,111.54159023091692,109.87360652872937,110.93926239013672,3471800,0.0,0.0
2020-01-31 00:00:00-05:00,110.7076026671324,110.89293105463057,107.57550060171008,107.7145004272461,4370300,0.0,0.0
2020-02-03 00:00:00-05:00,108.41875004109964,110.4759274551026,108.15928749695945,108.5855484008789,3979400,0.0,0.0
2020-02-04 00:00:00-05:00,110.09600228793322,111.4859863534615,109.64194280607818,110.59639739990234,4119600,0.0,0.0
2020-02-05 00:00:00-05:00,111.68056874967361,113.37635078583158,111.1338451485189,113.1724853515625,3215300,0.0,0.0
2020-02-06 00:00:00-05:00,113.45975939130041,113.85822174176285,112.58870051591181,112.59796905517578,2469100,0.0,0.0
2020-02-07 00:00:00-05:00,112.7277126358632,113.01497375600006,111.93078784791115,112.57018280029297,2068800,0.0,0.0
2020-02-10 00:00:00-05:00,112.0327080891406,112.88522988403845,111.62497720035294,112.3199691772461,2975800,0.0,0.0
2020-02-11 00:00:00-05:00,112.41264307877063,114.1547609761506,112.27365032723465,114.0064926147461,2316300,0.0,0.0
2020-02-12 00:00:00-05:00,114.8126532360492,116.01730151529134,114.5531907472839,115.85977172851562,2727500,0.0,0.0
2020-02-13 00:00:00-05:00,115.12774701513554,116.08220162659501,114.87755298944046,115.6188735961914,2532100,0.0,0.0
2020-02-14 00:00:00-05:00,115.97099740217581,116.35092267796611,115.35940106137924,116.22119140625,2774700,0.0,0.0
2020-02-18 00:00:00-05:00,115.49840719473949,116.67526431378674,113.81189350028767,114.19182586669922,3430000,0.0,0.0
2020-02-19 00:00:00-05:00,114.59954048518972,115.35013661770739,114.1269510374764,114.38641357421875,3170500,0.0,0.0
2020-02-20 00:00:00-05:00,114.69221034017058,117.43511832952933,113.98795686841221,117.28684997558594,4696000,0.0,0.0
2020-02-21 00:00:00-05:00,116.52700125944983,116.94399366465512,115.29454698475894,116.11927032470703,3861600,0.0,0.0
2020-02-24 00:00:00-05:00,113.34856346433149,115.29453968173485,113.06130236204473,113.89529418945312,5399600,0.0,0.0
2020-02-25 00:00:00-05:00,115.26674399575056,115.26674399575056,109.8272705078125,109.8272705078125,6522600,0.0,0.0
2020-02-26 00:00:00-05:00,111.47673576101539,111.61572852527127,103.74841992625296,104.99014282226562,12739800,0.0,0.0
2020-02-27 00:00:00-05:00,102.02483347685323,104.28587658509724,99.64332762277608,99.72673034667969,8830100,0.0,0.0
2020-02-28 00:00:00-05:00,96.43708329684138,99.30971529401208,95.3806960918807,98.75372314453125,9987300,0.0,0.0
2020-03-02 00:00:00-05:00,99.33753371727481,103.02562820346351,97.38228872901732,102.8958969116211,8794000,0.0,0.0
2020-03-03 00:00:00-05:00,103.14606680729199,104.73991609945354,99.29118190818306,100.59776306152344,8337500,0.0,0.0
2020-03-04 00:00:00-05:00,102.59006133364427,105.22176744511546,101.52440576459595,104.9808349609375,5206700,0.0,0.0
