Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Previous_close,Return
2020-01-02 00:00:00-05:00,11.8100004196167,11.8100004196167,11.300000190734863,11.520000457763672,216200,0.0,0.0,,
2020-01-03 00:00:00-05:00,11.239999771118164,11.520000457763672,11.050000190734863,11.276000022888184,139700,0.0,0.0,11.520000457763672,0.0
2020-01-06 00:00:00-05:00,10.920000076293945,11.102999687194824,10.699999809265137,10.720000267028809,305300,0.0,0.0,11.276000022888184,-0.015342349711085612
2020-01-07 00:00:00-05:00,10.699999809265137,10.765000343322754,10.020000457763672,10.192000389099121,389500,0.0,0.0,10.720000267028809,0.004197768206438468
2020-01-08 00:00:00-05:00,10.0,10.498000144958496,9.850000381469727,10.25,239700,0.0,0.0,10.192000389099121,0.03002352278034226
2020-01-09 00:00:00-05:00,10.395999908447266,10.395999908447266,9.90999984741211,10.100000381469727,372500,0.0,0.0,10.25,0.014243893507050354
2020-01-10 00:00:00-05:00,9.899999618530273,10.239999771118164,9.899999618530273,10.050000190734863,141700,0.0,0.0,10.100000381469727,0.013861325184233886
2020-01-13 00:00:00-05:00,10.119999885559082,10.517999649047852,10.067000389099121,10.244000434875488,367000,0.0,0.0,10.050000190734863,0.046567109396121076
2020-01-14 00:00:00-05:00,10.529999732971191,10.529999732971191,10.104999542236328,10.220000267028809,113400,0.0,0.0,10.244000434875488,0.027918712022114267
2020-01-15 00:00:00-05:00,10.149999618530273,10.78499984741211,10.125,10.460000038146973,318800,0.0,0.0,10.220000267028809,0.05528371483570993
2020-01-16 00:00:00-05:00,10.609999656677246,10.989999771118164,10.449999809265137,10.843000411987305,182900,0.0,0.0,10.460000038146973,0.05066919034783135
2020-01-17 00:00:00-05:00,11.130000114440918,11.130000114440918,10.711999893188477,10.8100004196167,154900,0.0,0.0,10.843000411987305,0.02646866103005263
2020-01-21 00:00:00-05:00,10.84000015258789,11.050000190734863,10.800000190734863,10.800000190734863,174300,0.0,0.0,10.8100004196167,0.022201643089915235
2020-01-22 00:00:00-05:00,10.899999618530273,10.979999542236328,10.729999542236328,10.755000114440918,99200,0.0,0.0,10.800000190734863,0.016666606326163125
2020-01-23 00:00:00-05:00,11.0600004196167,11.381999969482422,10.710000038146973,11.229999542236328,285800,0.0,0.0,10.755000114440918,0.0582984517312668
2020-01-24 00:00:00-05:00,11.239999771118164,11.399999618530273,10.800000190734863,11.140000343322754,183000,0.0,0.0,11.229999542236328,0.015138030563097482
2020-01-27 00:00:00-05:00,11.0,11.119999885559082,10.600000381469727,10.850000381469727,175800,0.0,0.0,11.140000343322754,-0.0017953731730053768
2020-01-28 00:00:00-05:00,10.949999809265137,11.0600004196167,10.800000190734863,10.800000190734863,194600,0.0,0.0,10.850000381469727,0.01935484154504019
2020-01-29 00:00:00-05:00,10.829999923706055,11.22599983215332,10.75,11.170000076293945,130600,0.0,0.0,10.800000190734863,0.03944441054583647
2020-01-30 00:00:00-05:00,11.170000076293945,11.279999732971191,10.899999618530273,11.140000343322754,175600,0.0,0.0,11.170000076293945,0.009847775821478999
2020-01-31 00:00:00-05:00,11.0,11.199999809265137,10.800000190734863,10.847000122070312,120800,0.0,0.0,11.140000343322754,0.005385948302806476
2020-02-03 00:00:00-05:00,10.800000190734863,10.90999984741211,10.359999656677246,10.359999656677246,163100,0.0,0.0,10.847000122070312,0.0058080321409430535
2020-02-04 00:00:00-05:00,10.399999618530273,10.53499984741211,10.220000267028809,10.355999946594238,185500,0.0,0.0,10.359999656677246,0.0168919108623784
2020-02-05 00:00:00-05:00,10.739999771118164,10.739999771118164,10.210000038146973,10.347999572753906,84200,0.0,0.0,10.355999946594238,0.037079936896891486
2020-02-06 00:00:00-05:00,10.380000114440918,10.5600004196167,10.239999771118164,10.350000381469727,98800,0.0,0.0,10.347999572753906,0.020487133321979156
2020-02-07 00:00:00-05:00,10.199999809265137,10.34000015258789,10.0,10.130000114440918,177800,0.0,0.0,10.350000381469727,-0.0009662056534548435
2020-02-10 00:00:00-05:00,10.130999565124512,10.359999656677246,10.0,10.119999885559082,132400,0.0,0.0,10.130000114440918,0.02270479167206041
2020-02-11 00:00:00-05:00,10.324999809265137,10.324999809265137,10.097000122070312,10.192999839782715,101700,0.0,0.0,10.119999885559082,0.020256909686193092
2020-02-12 00:00:00-05:00,10.100000381469727,10.369999885559082,10.079999923706055,10.079999923706055,145400,0.0,0.0,10.192999839782715,0.017364862999952768
2020-02-13 00:00:00-05:00,10.069999694824219,10.289999961853027,10.010000228881836,10.25,150900,0.0,0.0,10.079999923706055,0.020833337275439456
2020-02-14 00:00:00-05:00,10.460000038146973,10.920000076293945,10.460000038146973,10.670000076293945,242000,0.0,0.0,10.25,0.06536586110184839
2020-02-18 00:00:00-05:00,10.8100004196167,11.0,10.57699966430664,10.920000076293945,136700,0.0,0.0,10.670000076293945,0.03092782768007951
2020-02-19 00:00:00-05:00,10.904999732971191,11.039999961853027,10.73900032043457,10.899999618530273,85900,0.0,0.0,10.920000076293945,0.010989000432297447
2020-02-20 00:00:00-05:00,10.949999809265137,11.064000129699707,10.75,11.064000129699707,132300,0.0,0.0,10.899999618530273,0.015045918982476758
2020-02-21 00:00:00-05:00,11.149999618530273,11.270000457763672,10.640000343322754,10.720000267028809,147800,0.0,0.0,11.064000129699707,0.01861897375714827
2020-02-24 00:00:00-05:00,10.520000457763672,10.520000457763672,10.069999694824219,10.119999885559082,257600,0.0,0.0,10.720000267028809,-0.018656698160751994
2020-02-25 00:00:00-05:00,10.0,10.470000267028809,9.550000190734863,9.75,322400,0.0,0.0,10.119999885559082,0.03458501832289218
