,Open,High,Low,Close,Volume,Dividends,Stock Splits,Previous_close,Return
2020-01-02,128.96750543127007,129.10013247723606,128.26905155569304,129.05592346191406,5777000,0.0,0.0,,
2020-01-03,126.87208929712483,128.52540070822587,126.43002626821499,127.56170654296875,5752400,0.0,0.0,129.05592346191406,-0.004110797392765542
2020-01-06,127.31416225227765,127.49098477948922,126.29742260279056,127.40258026123047,7731300,0.0,0.0,127.56170654296875,-0.0005544121774170296
2020-01-07,127.32301475549336,128.59615869750226,124.99777192180632,128.1806182861328,7382900,0.0,0.0,127.40258026123047,0.009368557793919319
2020-01-08,128.08333649342669,129.06471694814792,127.04891063423828,128.1629180908203,6605800,0.0,0.0,128.1806182861328,0.006897288169117388
2020-01-09,128.8702131543889,129.10893097447638,128.18944578297013,128.5430908203125,6112700,0.0,0.0,128.1629180908203,0.007381330713660095
2020-01-10,128.86140733351763,129.24157516435315,128.10989458743802,128.25135803222656,5042600,0.0,0.0,128.5430908203125,0.005433853656257925
2020-01-13,128.62269084102783,128.8967678365699,127.95075970709576,128.81719970703125,4593200,0.0,0.0,128.25135803222656,0.005032381833969701
2020-01-14,128.24250869277475,129.6217434136267,127.9595818317306,129.54217529296875,7037500,0.0,0.0,128.81719970703125,0.006245623320684013
2020-01-15,129.43605485710296,130.32018095172987,129.29460493488978,129.97537231445312,4960300,0.0,0.0,129.54217529296875,0.006005809744985324
2020-01-16,130.3378790011671,131.59333654983544,129.25924398922626,131.02749633789062,6476000,0.0,0.0,129.97537231445312,0.012448236974216487
2020-01-17,131.2131702748131,132.09729645928212,130.78877999296762,131.88510131835938,9083600,0.0,0.0,131.02749633789062,0.008164699405021958
2020-01-21,131.3634463678491,132.7692035093456,131.2927146669905,131.97349548339844,9543900,0.0,0.0,131.88510131835938,0.006703578964936119
2020-01-22,129.70131792560923,131.8939472439669,129.0824322499473,131.07171630859375,10305300,0.0,0.0,131.97349548339844,-0.0006027592066132348
2020-01-23,130.8860329613193,131.53145478212411,129.75435253700525,131.3192596435547,8671900,0.0,0.0,131.07171630859375,0.00350753378744173
2020-01-24,131.36347391500598,131.69059629571916,130.78878378402612,131.13360595703125,9051900,0.0,0.0,131.3192596435547,0.002827739458571399
2020-01-27,130.42630718469528,132.14151425515186,129.96655776079965,131.51377868652344,7587100,0.0,0.0,131.13360595703125,0.007686117458333808
2020-01-28,131.25736417512044,133.12287074926755,130.9832737572977,132.17684936523438,7336600,0.0,0.0,131.51377868652344,0.012235159530922912
2020-01-29,132.13261943679694,133.6710034337254,131.84970615029576,133.0963134765625,6288600,0.0,0.0,132.17684936523438,0.011304203993865336
2020-01-30,132.64544683104842,133.06982361085545,131.7790069708231,132.9372100830078,6470600,0.0,0.0,133.0963134765625,-0.0001990277943476615
