,Open,High,Low,Close,Volume,Dividends,Stock Splits,Previous_close,Return
2020-01-02,65.60897497872128,65.65291534506869,64.6246182382713,65.1783218383789,5022700,0.0,0.0,,
2020-01-03,64.35214261394447,65.09040488149336,64.22030815034522,64.65975189208984,4453000,0.0,0.0,65.1783218383789,-0.001348868065421449
2020-01-06,64.26425224489363,64.98493967992496,64.21151443865685,64.91462707519531,4620700,0.0,0.0,64.65975189208984,0.005029214902924739
2020-01-07,64.69492177055498,64.74765288490714,63.85998116820222,64.6685562133789,6172300,0.0,0.0,64.91462707519531,-0.0025722121163039846
2020-01-08,63.71935248430966,64.23789296180627,62.928352284807666,63.85997772216797,8311200,0.0,0.0,64.6685562133789,-0.00665954641312283
2020-01-09,64.15877978275388,64.38729238277384,63.86874533334918,64.03573608398438,5426200,0.0,0.0,63.85997772216797,0.008257357415626165
2020-01-10,64.43125325574341,64.47520032160973,63.12171249857287,63.376590728759766,5198600,0.0,0.0,64.03573608398438,0.0068627966897887305
2020-01-13,63.53477870182048,64.149997274725,62.954709728470895,63.94785690307617,6654600,0.0,0.0,63.376590728759766,0.012203347278102461
2020-01-14,63.74571854860212,64.97616256815675,63.736927794820744,64.88827514648438,6484200,0.0,0.0,63.94785690307617,0.016080377277367663
2020-01-15,65.02888702433415,66.46147800195101,64.98494667068552,66.15386199951172,8102800,0.0,0.0,64.88827514648438,0.024244793869387715
2020-01-16,66.47027096315888,66.94487110171481,66.16266162484875,66.83940887451172,6902300,0.0,0.0,66.15386199951172,0.01195711147157108
2020-01-17,66.8921221535208,67.18215661176247,66.64603474848383,66.81301879882812,5500400,0.0,0.0,66.83940887451172,0.005127928912331381
2020-01-21,66.79546348139344,66.80425423567394,65.34529747262913,65.55622863769531,8662800,0.0,0.0,66.81301879882812,-0.00013118046919236015
2020-01-22,65.61815964422644,66.02517544614915,65.3969549637925,65.48543548583984,4201400,0.5,0.0,65.55622863769531,0.0071533524456619535
2020-01-23,65.26424128943768,65.37041523269781,64.13167422378159,65.06072998046875,8602500,0.0,0.0,65.48543548583984,-0.0017564249560027
2020-01-24,65.15805884233698,65.1669089209146,62.08773638721026,63.20261001586914,10126000,0.0,0.0,65.06072998046875,0.0016319973734957305
2020-01-27,61.848811086123185,63.00792109693986,61.371008312421964,62.79556655883789,6403300,0.0,0.0,63.20261001586914,-0.0030803936559011813
2020-01-28,63.04332593427949,63.83081395677656,62.92830194525787,63.547672271728516,5039100,0.0,0.0,62.79556655883789,0.01648599502591752
2020-01-29,63.80428054260265,63.80428054260265,62.33547817867964,62.42396545410156,6285200,0.0,0.0,63.547672271728516,0.0040380435931135494
2020-01-30,62.01694618056434,62.123126866327546,60.50390684925501,61.68071746826172,8430500,0.0,0.0,62.42396545410156,-0.004819280313026808
2020-01-31,61.36219090780415,61.36219090780415,59.636796709672716,60.008419036865234,9869700,0.0,0.0,61.68071746826172,-0.005164118926169636
2020-02-03,60.521613032071116,60.70742418768542,59.09705408839581,59.22092819213867,7694600,0.0,0.0,60.008419036865234,0.011648451367978208
2020-02-04,59.55714651420191,60.574689403112345,59.54830318736258,60.061492919921875,7525100,0.0,0.0,59.22092819213867,0.022859506804443708
2020-02-05,60.8578361877494,62.627473793677005,60.66317497099629,62.41511917114258,6609800,0.0,0.0,60.061492919921875,0.04272256231086824
2020-02-06,62.822139138451334,63.344179026199804,62.30009925070286,62.680564880371094,6514400,0.0,0.0,62.41511917114258,0.014885173134248753
2020-02-07,62.866378043127646,63.78658364875883,62.82213440315445,63.317630767822266,6611300,0.0,0.0,62.680564880371094,0.017645322286080622
2020-02-10,63.30878385734576,64.88376014215916,63.05218561141316,64.81297302246094,8760200,0.0,0.0,63.317630767822266,0.02473449109426884
2020-02-11,65.30847088024447,65.591612615001,64.97224217979344,65.34386444091797,7933600,0.0,0.0,64.81297302246094,0.012013637952855927
2020-02-12,66.0782603791023,66.5826067649712,64.27322943214233,65.25537872314453,13500800,0.0,0.0,65.34386444091797,0.01895728596176416
2020-02-13,64.98994732615311,65.56508097739828,63.653875610163794,63.70696258544922,8553900,0.0,0.0,65.25537872314453,0.004746003476091998
2020-02-14,63.68926473525413,63.73350162802914,62.17621853881965,63.1495246887207,7655100,0.0,0.0,63.70696258544922,0.0004165799388775593
2020-02-18,62.99026141656537,63.70696258544922,62.733663118298054,63.70696258544922,4844000,0.0,0.0,63.1495246887207,0.008827269872200283
2020-02-19,63.981247670798915,64.2024523791069,63.40612082970374,63.51229476928711,4831600,0.0,0.0,63.70696258544922,0.007777639578925077
2020-02-20,63.26454717837554,63.91046790306222,62.432815307017016,63.65386962890625,5719300,0.0,0.0,63.51229476928711,0.006269229213359484
2020-02-21,63.30878528427967,63.52998997534895,62.83098234149426,63.27339172363281,5186200,0.0,0.0,63.65386962890625,-0.0019461448970738982
2020-02-24,61.432967734453435,61.884227199264544,59.91992844134367,60.09688949584961,9637600,0.0,0.0,63.27339172363281,-0.021954955891030803
2020-02-25,60.38003288743215,60.495063651580416,56.70803352547877,56.92039489746094,15062300,0.0,0.0,60.09688949584961,0.006625536846766478
2020-02-26,57.20353651798093,57.690182805456836,55.34541502098176,55.43389892578125,16872600,0.0,0.0,56.92039489746094,0.013523938289300874
2020-02-27,54.416362781106464,54.416362781106464,52.496307373046875,52.496307373046875,22059900,0.0,0.0,55.43389892578125,-0.018355846591940672
2020-02-28,50.69126066379704,52.50513819959328,50.523142962101005,52.36356735229492,23726000,0.0,0.0,52.496307373046875,0.0001682180516746623
2020-03-02,53.6819537342465,56.69033893479235,52.96525268302512,56.654945373535156,15909500,0.0,0.0,52.36356735229492,0.08262942731513112
2020-03-03,57.13275189433047,58.088357856088216,54.292484244632696,55.336570739746094,14989700,0.0,0.0,56.654945373535156,0.025300747765306886
2020-03-04,58.928926046435336,59.26516148411697,57.362799865182815,58.43342971801758,14690700,0.0,0.0,55.336570739746094,0.0709944742121349
2020-03-05,56.57530812624774,57.90253959058493,56.30101648138524,56.94693374633789,8581800,0.0,0.0,58.43342971801758,-0.009085383657857604
2020-03-06,55.363115866006986,57.592856425580216,55.0357338325062,56.761131286621094,11683300,0.0,0.0,56.94693374633789,0.011342536581855356
2020-03-09,52.86792287304333,55.87630811887422,52.73519870398886,54.2393913269043,13484500,0.0,0.0,56.761131286621094,-0.015588540039465859
2020-03-10,55.531226941254474,56.06212025159117,52.25740004976633,55.38965606689453,13274300,0.0,0.0,54.2393913269043,0.0336052614178719
2020-03-11,54.168611407259796,55.743587889758174,53.071434541433426,54.24824523925781,12099100,0.0,0.0,55.38965606689453,0.00638985413515103
2020-03-12,50.54970161081606,51.30179627969662,47.33780825514484,48.31110763549805,16856700,0.0,0.0,54.24824523925781,-0.05431418005441657
2020-03-13,50.841682841502966,52.91215878133101,48.187226681483196,52.77058792114258,15473500,0.0,0.0,48.31110763549805,0.09523795605241303
2020-03-16,47.49707478813163,50.337342405833766,46.19639003549669,46.276023864746094,13566000,0.0,0.0,52.77058792114258,-0.046109880734035325
2020-03-17,47.45283498300078,52.425515881900125,46.57686285274645,51.31949234008789,15473700,0.0,0.0,46.276023864746094,0.13288721682587834
2020-03-18,48.08990546331774,52.77059821530936,46.94849165708901,50.59394454956055,17953700,0.0,0.0,51.31949234008789,0.02827592029954573
2020-03-19,50.2577114778608,52.301644296376985,47.904093402894965,49.00127029418945,16247100,0.0,0.0,50.59394454956055,0.03375304618013364
2020-03-20,49.38173895684226,50.240010906556265,47.36434977664016,48.39958953857422,15682300,0.0,0.0,49.00127029418945,0.02527976529852749
2020-03-23,47.65633985482053,48.63848923704325,46.045969951194074,46.97502899169922,16336800,0.0,0.0,48.39958953857422,0.004935986043407059
2020-03-24,48.78005419854437,49.231310234886884,46.771515413580076,48.08989334106445,19331500,0.0,0.0,46.97502899169922,0.0480315029414109
2020-03-25,48.13414943377447,50.90363015615373,46.63880333494404,47.46168518066406,19601500,0.0,0.0,48.08989334106445,0.05850994085459105
2020-03-26,47.470528948063645,51.717658421557786,46.25832478793555,51.59378433227539,23189500,0.0,0.0,47.46168518066406,0.08967176838945479
2020-03-27,50.21347022042831,52.89447028161171,49.390588411988965,51.85038375854492,15034000,0.0,0.0,51.59378433227539,0.025210128820162048
2020-03-30,52.1335128090305,53.443047370536526,51.124820096377825,52.80597686767578,12939200,0.0,0.0,51.85038375854492,0.03071652505810296
2020-03-31,52.36358318686889,52.947563530482746,51.47876427985903,52.496307373046875,11018700,0.0,0.0,52.80597686767578,0.0026812620692873157
2020-04-01,51.09828756448581,52.08928371155706,50.611637881792,51.620330810546875,11474400,0.0,0.0,52.496307373046875,-0.007753376987022054
2020-04-02,50.23115933223843,50.41697045407589,47.84214810400565,49.02780532836914,16796400,0.0,0.0,51.620330810546875,-0.023311752125097174
2020-04-03,48.85969176648908,50.08073919405277,48.08989703461102,49.302101135253906,8793000,0.0,0.0,49.02780532836914,0.021476259413030663
2020-04-06,51.11597902278486,51.248699808616124,49.355188244772236,49.744510650634766,11833800,0.0,0.0,49.302101135253906,0.03948307736463352
2020-04-07,51.231002832605945,51.779589468159045,49.69141684695742,50.319637298583984,12324100,0.0,0.0,49.744510650634766,0.040910620908848117
2020-04-08,50.72666390001274,52.9298608425038,50.30194790175057,52.56708526611328,8559800,0.0,0.0,50.319637298583984,0.05187286085611875
2020-04-09,52.6644224206919,54.372123202985556,52.48745796197389,53.505001068115234,9168000,0.0,0.0,52.56708526611328,0.034337797649128365
2020-04-13,53.53152479197413,54.203985436453685,51.42565559887106,52.16890335083008,9990300,0.0,0.0,53.505001068115234,0.013063907193434199
2020-04-14,52.98294848277759,54.56677150358413,52.79713397727521,54.469444274902344,8254200,0.0,0.0,52.16890335083008,0.04596355297385979
2020-04-15,53.66426670817228,53.91201491579167,52.60248337144944,53.584632873535156,9272800,0.0,0.0,54.469444274902344,-0.010233799270970678
2020-04-16,53.83237394557986,55.646251743752465,53.46959838594534,55.35426330566406,11098600,0.0,0.0,53.584632873535156,0.03847406914372131
2020-04-17,56.63725979598057,56.84961444224141,55.168457178647856,56.06212615966797,8006300,0.0,0.0,55.35426330566406,0.02701419994192822
